epoch,acc,loss,val_acc,val_loss
0,0.8800299925018745,0.3586550519462527,0.9459459459459459,0.16825334027454303
1,0.9597600599850038,0.1350053392823027,0.9619619619619619,0.10823096193977304
2,0.9767558110472382,0.07659574482234749,0.973973973973974,0.08306984522858181
