epoch,acc,loss,val_acc,val_loss
0,0.9160270187288916,0.9334712730155097,0.9386126458681456,0.3165262629094484
1,0.9757445501995702,0.09781164268609521,0.9736034373625281,0.0774294183417432
2,0.9757445501995702,0.07757492017302299,0.9736034373625281,0.08028344627060431
