epoch,acc,loss,val_acc,val_loss
0,0.88127968007998,0.34790267297866323,0.943943943943944,0.17917422310368078
1,0.9615096225943515,0.1341333733711939,0.9549549550146192,0.13349823942324063
2,0.9775056235941014,0.07686102592149581,0.9609609610206252,0.11332847793270517
