epoch,acc,loss,val_acc,val_loss
0,0.886278430392402,0.3428801333932571,0.93993993993994,0.21079971136392894
1,0.9597600599850038,0.14358135265926905,0.95995995995996,0.11937322287081001
2,0.9755061234691327,0.07929377119708411,0.9719719719719719,0.0724760838844874
