epoch,acc,loss,val_acc,val_loss
0,0.9542523794903285,0.18599819277816657,0.965623082047668,0.1531904586908128
1,0.9755910346945041,0.14992418502293595,0.9785144264307251,0.12355061836810548
2,0.9835738409579368,0.12792446468417762,0.9895641497851443,0.11169762874652156
