epoch,acc,loss,val_acc,val_loss
0,0.8957760559860035,0.32955687437034253,0.9359359359359359,0.20025774763451443
1,0.9565108722819295,0.147014504855825,0.960960960960961,0.12553519331985288
2,0.9772556860784803,0.08488699993071012,0.9669669669669669,0.11688988018516186
